entity_id,state,last_changed
sensor.mainesp_roomtemp,22.125,2026-02-21T17:30:19.189Z
sensor.mainesp_roomtemp,22.1875,2026-02-21T17:30:49.204Z
sensor.mainesp_roomtemp,22.25,2026-02-21T17:31:19.213Z
sensor.mainesp_roomtemp,22.3125,2026-02-21T17:31:49.213Z
sensor.mainesp_roomtemp,22.4375,2026-02-21T17:32:19.214Z
sensor.mainesp_roomtemp,22.5,2026-02-21T17:33:19.223Z
sensor.mainesp_roomtemp,22.5625,2026-02-21T17:34:19.222Z
sensor.mainesp_roomtemp,22.625,2026-02-21T17:35:49.233Z
sensor.mainesp_roomtemp,22.6875,2026-02-21T17:36:19.236Z
sensor.mainesp_roomtemp,22.75,2026-02-21T17:37:49.242Z
sensor.mainesp_roomtemp,22.8125,2026-02-21T17:38:49.248Z
sensor.mainesp_roomtemp,22.875,2026-02-21T17:40:19.253Z
sensor.mainesp_roomtemp,22.9375,2026-02-21T17:42:49.266Z
sensor.mainesp_roomtemp,22.875,2026-02-21T17:43:19.263Z
sensor.mainesp_roomtemp,22.9375,2026-02-21T17:43:49.266Z
sensor.mainesp_roomtemp,23.0,2026-02-21T17:45:19.272Z
sensor.mainesp_roomtemp,23.0625,2026-02-21T17:48:19.284Z
sensor.mainesp_roomtemp,23.125,2026-02-21T17:50:19.287Z
sensor.mainesp_roomtemp,23.0625,2026-02-21T17:50:49.289Z
sensor.mainesp_roomtemp,23.125,2026-02-21T17:51:19.296Z
sensor.mainesp_roomtemp,23.1875,2026-02-21T17:53:49.299Z
sensor.mainesp_roomtemp,23.25,2026-02-21T17:56:49.312Z
sensor.mainesp_roomtemp,23.1875,2026-02-21T17:57:19.314Z
sensor.mainesp_roomtemp,23.25,2026-02-21T17:58:19.322Z
sensor.mainesp_roomtemp,23.1875,2026-02-21T18:01:19.330Z
sensor.mainesp_roomtemp,23.25,2026-02-21T18:01:49.336Z
sensor.mainesp_roomtemp,23.3125,2026-02-21T18:05:19.365Z
sensor.mainesp_roomtemp,23.375,2026-02-21T18:09:49.379Z
sensor.mainesp_roomtemp,23.3125,2026-02-21T18:11:19.387Z
sensor.mainesp_roomtemp,23.375,2026-02-21T18:12:19.386Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T18:14:49.392Z
sensor.mainesp_roomtemp,23.5,2026-02-21T18:19:49.411Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T18:20:19.417Z
sensor.mainesp_roomtemp,23.5,2026-02-21T18:20:49.421Z
